driver,opponent,gap,speed_delta,tyre_delta,drs,opponent_weakness,pressure_level,corner_factor,success
HAM,SAI,0.1514099075011496,-3.1473644356283232,0,1,0.3069687579325076,0.4315472375746652,0.8375899807721381,1
NOR,LEC,0.2512360557829679,4.38672321166251,4,0,0.3777537340497696,0.7099556175512801,0.25604377778909065,0
NOR,NOR,0.5744049090742522,15.095363629836168,4,0,0.7353458762537469,0.8202497916595928,0.8684548290587482,0
HAM,SAI,1.2236199514117378,5.83680581889086,5,1,0.6001729000251506,0.6318543925730168,0.21412348117852967,0
LEC,HAM,0.9008681007170212,19.92955884757376,-1,0,0.8501118239663217,0.18417564419053578,0.5072654628531769,0
VER,SAI,0.8177348163389829,8.976482123665054,1,0,0.6437638228614673,0.6376158097444281,0.7637565475336512,0
VER,VER,0.5108843524913703,3.029053815898837,17,0,0.5561453054037552,0.6083423365623776,0.37984268360926354,0
LEC,NOR,1.4044552072059429,0.5027831476188283,2,0,0.5881568071886676,0.7446111346346651,0.4398628265415204,0
HAM,HAM,0.6558210577320683,3.7630133571540454,-7,0,0.8538971515747318,0.7601989333217447,0.20254808823927828,0
NOR,LEC,0.22192987351408008,4.31333184398877,-4,0,0.7305607438933649,0.7945624606231831,0.1983375039991782,0
VER,HAM,0.9638931225649218,-3.2821580569009754,11,0,0.11923298989315026,0.43130521166327873,0.5956545798229277,0
SAI,LEC,0.25937375086724196,4.239354985669329,-9,0,0.5273117569085578,0.6582915162817154,0.6404258948960454,0
SAI,HAM,0.5833123999223689,6.605962993480623,15,0,0.6506707292372519,0.3146002871378486,0.7218660112657547,0
LEC,SAI,0.8103767142049324,13.068443805970116,16,1,0.6989587827513241,0.8994690239868035,0.5453456421454028,1
HAM,SAI,1.323911534559246,11.4182371180402,16,1,0.27051369545114934,0.24026739310148795,0.6166074338090448,0
VER,SAI,0.7909652124761661,12.719141380728857,16,1,0.7937418835610819,0.10809154532866866,0.11081381735977605,0
HAM,VER,1.08316227244433,-4.790907953078572,4,0,0.864674517740131,0.21904697161454081,0.22973658170975045,0
VER,LEC,1.4899435745986984,0.4416849895134012,-3,0,0.28937224467589584,0.7206978316353014,0.8879318128135237,0
LEC,SAI,0.28408476785717424,11.542107209996413,-4,1,0.8060923660137966,0.45742694120656924,0.16079480505266544,1
LEC,VER,0.4846241357273273,7.099734204493679,4,0,0.17758301001287632,0.45800019824834265,0.643030577808196,0
SAI,LEC,0.6524065058367049,-4.867163108291352,12,1,0.14456546889219615,0.8640183356893348,0.24086610642537298,0
HAM,HAM,0.6905594499543639,15.112366060795559,3,0,0.2033790400821995,0.8357079264224594,0.6733748686141136,0
SAI,VER,0.675429505371764,14.320239332258435,-3,1,0.1461928635736288,0.3489557902432074,0.6647923223695948,1
HAM,NOR,1.3706554035791767,8.710479074839066,17,1,0.7760097897246208,0.26724650302469294,0.2873592478304722,0
SAI,VER,1.099645702253599,-3.338416855593197,1,1,0.14724011556661756,0.7787857679469918,0.31570751937536334,0
NOR,VER,0.9510672997269852,14.162876238314617,2,0,0.3173313530909244,0.8248152568354906,0.6238165708816706,0
NOR,LEC,0.5331218050078949,9.592839693284098,19,1,0.1830050748286851,0.5332775382387895,0.4120688310241709,0
NOR,HAM,1.2533065379098125,14.54899942894898,0,0,0.336337629051012,0.6035389688936804,0.25563837575992904,0
NOR,NOR,1.4370847160789844,13.793674809896011,6,0,0.1724475740807364,0.30553142775383474,0.6853436790299855,0
VER,SAI,1.249677595570317,15.075051798945928,18,0,0.6344026005944112,0.7406421503828198,0.22331801946906735,0
NOR,SAI,0.10219114726806207,7.950201660115621,6,0,0.20666145307406014,0.6056979427592185,0.7845149313159574,0
LEC,VER,0.9909619182567698,-1.4918870451621253,13,0,0.7814767406711103,0.5028108090383973,0.511735619241462,0
LEC,LEC,0.171589534018941,11.778936834492217,-7,0,0.7537528405813129,0.14808684486271667,0.18456048310344056,1
VER,LEC,0.46065010846721055,10.511844626299265,10,0,0.11092934837648755,0.832747970008923,0.6552578668247876,0
NOR,SAI,0.18333458048688037,13.556329679977178,-3,1,0.8165810844120918,0.5923611363075248,0.5153304316596324,1
NOR,NOR,0.9453136341291428,-0.7529748487316174,-6,1,0.12315545339469365,0.2541528757543744,0.33844605743584766,0
NOR,HAM,1.0612258788896494,-0.1256200024927695,15,1,0.2917166279660453,0.5851088935864422,0.4380315041790839,0
SAI,NOR,0.26028269329226716,17.26023793048321,5,0,0.12591131022079605,0.6419706833919787,0.33867019486999905,0
HAM,HAM,0.6373744362629713,13.74944496130177,-7,0,0.36867478963145284,0.5206162693465805,0.31042066859422723,0
SAI,SAI,0.7387311125377588,17.705712217508072,17,0,0.5110932205706173,0.674481390364818,0.23088673667496976,1
HAM,HAM,0.6166742304652832,13.967883029098017,11,0,0.7373158952121105,0.5651631583428994,0.3902137065099807,0
NOR,LEC,0.2694350006792703,9.928882649757547,18,1,0.37038524037586895,0.8582156656257186,0.3007897650528566,1
NOR,VER,0.6865269062624656,11.353318425696841,4,0,0.6643920197384934,0.14295766287944547,0.6467475896431337,0
SAI,VER,1.1516492669317853,17.228198098500247,1,1,0.2500035656951843,0.1849965667756484,0.6471013929306451,1
SAI,SAI,0.19941073034655765,9.470168862798513,-6,0,0.7004787653953012,0.2389373095634719,0.5014721940445107,0
HAM,LEC,0.21225201971466484,10.809783108209686,19,1,0.28879728472739,0.6521368564834658,0.7223556219762569,1
LEC,NOR,0.5966798085703778,-1.0880820999099856,12,0,0.21483580475501435,0.616476698199847,0.7730717752048386,0
HAM,LEC,1.418415996266495,6.848030502902568,5,1,0.24832708029924344,0.8136470881677553,0.5638131659474185,0
SAI,VER,1.0360017054120796,12.909927798952474,3,0,0.2456505031054843,0.6863019623071187,0.595148130210747,0
SAI,VER,1.0501379393415906,1.7735674579091354,-1,1,0.510290303501593,0.5066843900516739,0.32630872782909215,0
VER,LEC,0.606687987173011,0.05635451311337303,-4,0,0.7758380649505169,0.8934654339709043,0.8158953605644159,0
SAI,LEC,0.9311251076919538,2.845670205610389,2,1,0.1636840615940045,0.31288636493543937,0.11936483553802386,0
VER,VER,0.11418365763884074,1.0375156998208364,9,1,0.6655650547947382,0.7665533278283632,0.37888197555427655,0
LEC,NOR,0.9905344649733591,0.3728159259098962,17,0,0.6234771677222861,0.4414322977551355,0.6774403372398848,0
HAM,SAI,1.3786017266067314,5.621271071702173,18,1,0.79801596146349,0.6189881111005874,0.164071607736929,0
HAM,SAI,0.9576028556827468,17.695962847088353,-6,0,0.2953180484055258,0.6818147763619473,0.24653562194263412,0
VER,LEC,1.3231780308528829,7.676491168467957,18,0,0.4600878869480237,0.6070032697522691,0.5714285822902809,0
HAM,SAI,1.1135622776525314,-0.30199047961692427,-8,0,0.840661899554814,0.21240584248687464,0.5479949371708464,0
SAI,VER,0.26878178296516636,-3.075708265478148,4,1,0.6279947601082538,0.4543608085983462,0.6911426369047641,0
NOR,VER,1.3634346302001783,12.40390362844813,-7,1,0.41101473028927754,0.5491507023464995,0.7500901112705375,1
VER,LEC,0.19302138209808484,4.569969110909696,4,0,0.2051299062842148,0.7792350073428774,0.20286366280933532,0
HAM,LEC,0.8475544615668692,15.545773664633982,3,0,0.30998800632047285,0.4549165990388579,0.11470479182019365,0
VER,LEC,0.2989919733108407,11.487769216019254,9,1,0.5649723819915067,0.8349978438434013,0.651710815727125,0
VER,NOR,0.11638925502326569,14.906036263534213,8,1,0.674534358048411,0.45229937842016854,0.3411134366130874,1
NOR,SAI,0.6908479641786945,1.7986509854612187,2,1,0.1995375094815148,0.5390238874104093,0.6007871311343629,0
SAI,LEC,0.5130569907158187,12.308973061526453,-1,0,0.5796778080352433,0.7370285463542409,0.22043567044977977,0
VER,HAM,0.7804006913166441,1.6015496173429695,10,0,0.5402810230710008,0.566454147537715,0.4752320373327703,0
HAM,HAM,0.9080798414283711,18.47671198625729,-6,0,0.5111643573525665,0.8681744579062598,0.5035397968507496,0
LEC,VER,0.1612347012325263,10.90935703833436,16,0,0.6520984941456064,0.6282686644113021,0.568062253098573,0
VER,SAI,0.2722046131732439,3.1127950043835524,12,0,0.7699596760667695,0.5181675632540809,0.5105360130644515,0
VER,LEC,0.8820993550305954,1.7377965573068161,9,1,0.35839174654149475,0.1188735742246367,0.49655261618297114,0
NOR,HAM,0.5804342944417215,-0.22683537320891234,18,0,0.8112097520887676,0.4309863180642639,0.36618732318708447,0
SAI,SAI,1.1208428825692272,12.366023972343195,9,1,0.22850689009484057,0.33939873540812837,0.156944189054469,0
LEC,VER,1.0132083080287155,0.4678903249481825,14,1,0.23841909580093149,0.6984845343099915,0.17161615743747385,0
HAM,NOR,1.2838461081858694,9.882581648187227,-5,0,0.31341765089913914,0.26662214012283664,0.447022619525723,0
LEC,SAI,1.0694899573369154,1.6158756731339334,-7,1,0.19562469563766227,0.2641760698352575,0.38463450225679446,0
HAM,SAI,0.7019035083462074,11.549223619846714,-9,0,0.28425537974630205,0.2516152345899014,0.5129078437395983,0
SAI,NOR,1.0421532713522053,15.37349321351348,11,1,0.1851294103222757,0.20049249052498874,0.34387053540501356,1
HAM,SAI,0.4855336439575859,14.450631078616329,5,0,0.7574019335883123,0.3488056029367099,0.6503280731642596,0
NOR,VER,0.5288388982894977,14.021283273269542,7,0,0.2111751935092997,0.8087376915547401,0.7911638576076085,0
NOR,VER,1.2045792238891107,-0.30693985769369825,-6,1,0.6978380460478855,0.719942777844764,0.33909055102949415,0
NOR,NOR,0.724987322962215,-2.790376325387032,11,0,0.138331094330667,0.6882009730454348,0.25438720635122286,0
NOR,LEC,1.2177324767256934,12.47372071218464,-7,1,0.8588162620111321,0.7378694445199702,0.19294445940327132,0
LEC,HAM,1.2513913231355898,4.208680344858783,19,0,0.668928070022213,0.31553431146365735,0.59300323245665,0
SAI,LEC,1.3005872727257972,5.808655660083683,2,0,0.10543723886888944,0.8099533526019903,0.4550847929124555,0
HAM,SAI,1.38328933017769,-4.221272680165224,8,0,0.7110852001601713,0.20984270011328354,0.2504125737570312,0
HAM,HAM,0.7033793087186148,1.4894112318762298,12,1,0.5112655366129483,0.3690765813724656,0.6225093866334843,0
NOR,NOR,0.5464135456495943,-4.158089903138399,-9,1,0.7234921362680958,0.5693984951738743,0.21878654640422754,1
NOR,NOR,0.9150782452317594,16.97964431503119,2,0,0.5179974471124708,0.1823240706736005,0.5434405646783621,0
VER,HAM,0.6196413928126786,1.0849170804632617,0,1,0.6128198861082838,0.68410415022114,0.5217187053002118,0
SAI,VER,0.9415038335203261,8.933429239325202,19,0,0.7290653243160324,0.40979683856278,0.6873822409488667,0
LEC,HAM,1.0878202077013543,-4.025516983471739,11,1,0.42408644367028536,0.7275245324867201,0.14408771195253342,0
HAM,SAI,1.0637670258889915,11.671184782641452,18,1,0.10216651985636167,0.4943170284676822,0.8102983454810643,0
VER,VER,0.6243740418281699,3.0756836438523467,-7,0,0.7799571967561508,0.2446996195402691,0.6623933809174556,0
VER,NOR,0.33360428237825396,17.447979673941646,11,0,0.4047122900997301,0.6878094490842755,0.2729007986790098,0
HAM,HAM,0.7027410738470905,17.202954723350896,9,0,0.49683418081326647,0.3017151646711549,0.24672427888779175,0
LEC,LEC,0.29963180171467224,3.1322654590436945,9,0,0.10621331372317498,0.4926482410144343,0.4453281713150268,0
VER,LEC,1.3461358492573317,17.524022392261696,4,0,0.4936736082800784,0.1604266153255261,0.7540522636356776,0
VER,SAI,0.5842284450330003,19.90394183746947,-7,1,0.8891899212573837,0.5942933235296294,0.7743599945112858,1
SAI,LEC,0.31624364611265326,15.635391603098702,-2,1,0.3226141286550157,0.6326862129730219,0.5163648737115064,1
LEC,HAM,0.13562686386805123,16.121783693880726,-4,0,0.4163346161939025,0.4029393679782269,0.78864869014939,1
VER,HAM,1.0041513408010778,1.225218402727248,8,0,0.6497519971749414,0.8635382242568591,0.10435496735335247,0
LEC,LEC,0.9916632444366404,9.417559971443907,8,0,0.751834934018927,0.7993351371856547,0.1281397052252773,0
HAM,HAM,0.5768458332138083,-3.3186021508158037,-5,1,0.43391329920488025,0.6663527325919958,0.8294572749093942,0
NOR,SAI,0.2003966443867114,-2.627051579458257,-5,0,0.34773509632103405,0.6709216595949942,0.7202655439087329,0
VER,VER,0.6734804528533248,19.972315300832264,9,0,0.8502606399880537,0.30192137195372104,0.46056484660030855,1
SAI,SAI,0.535704493088751,3.1659812356477737,4,1,0.6417159733373354,0.6254521848707593,0.7028881051823898,1
HAM,SAI,1.047968895629013,13.70459780122116,4,1,0.19521704359451286,0.2585650121884157,0.8645115693787373,1
LEC,HAM,0.9480909492337665,15.16662632567041,14,1,0.1551423025077189,0.21520257913585772,0.7176716191050281,1
HAM,VER,0.610431219476556,16.45058177518073,9,1,0.4868398806322953,0.8995743153620642,0.7738970670546577,1
VER,HAM,0.40504957595698615,19.940707435053913,-2,0,0.27607205283781794,0.5979007451785393,0.7084852651120495,1
LEC,NOR,1.4832503526178284,1.037412131421696,-7,1,0.3031878027010028,0.44479029812575244,0.2345688739468333,0
NOR,HAM,0.7356022696745608,-3.991229328507507,7,1,0.8021537430622786,0.3305316183071611,0.7668592877165894,1
HAM,HAM,1.0635839300923318,5.27978794986465,7,0,0.17165281945304856,0.583136354929782,0.25608705601936804,0
VER,HAM,0.2967741546097051,-1.7479832542763263,-6,0,0.6722912921831118,0.1396748065760689,0.8140890624353176,0
SAI,VER,0.7798255795231569,-4.439352770948622,9,0,0.31691380270447045,0.17574479240383606,0.46691991846486075,0
LEC,HAM,0.1385514078172517,4.010670678537153,12,1,0.7082625771233102,0.1262853581923171,0.6415814018488228,1
HAM,VER,0.8076371650746299,14.59345627688091,19,0,0.6779291075708357,0.4993358666101294,0.4977926783045148,0
HAM,LEC,1.4496243699647833,9.154517280626772,0,1,0.10591352115543443,0.580485303349746,0.17519274353328163,0
NOR,NOR,0.6378893981801202,2.8194497302588513,-6,1,0.5073083303372793,0.1499838090862567,0.33257784609653207,0
NOR,VER,0.15459441760487622,11.358550137317993,11,1,0.2114555859024371,0.6769795739991333,0.8869854831976048,1
SAI,LEC,0.14333810728708093,0.8004545077202679,15,0,0.7929816244629415,0.28431605721165154,0.8685718013358539,0
SAI,VER,0.6431814639256173,-4.640463848197874,-7,1,0.7972687062899253,0.6481611630158929,0.35638951812443787,0
VER,VER,0.32403491104847165,14.108834660910684,18,0,0.43467664599500644,0.8855177120281965,0.8970374433961807,1
VER,NOR,0.1326929348594603,10.593577121600227,1,0,0.4555164947608645,0.652884696043081,0.7764409563975198,1
SAI,SAI,1.1586990595302475,14.057565612524,-9,0,0.3426263515236217,0.8065544423388868,0.5887675995458038,0
SAI,SAI,0.7419322124346469,-4.02654958280836,2,1,0.6732850391680248,0.858558805394454,0.1320996962088076,0
LEC,VER,0.5049426807617163,15.927990695766304,-1,1,0.3869290904211673,0.48940083868185247,0.8211574636307036,1
NOR,HAM,1.360116456223073,10.488155000907582,-2,1,0.31423397961810706,0.6618599835357655,0.5459434234114559,0
VER,LEC,0.26259454428073586,9.084883767816002,-1,0,0.4457848476036066,0.7815754028446734,0.7947809209622156,0
NOR,HAM,1.4382863605374467,10.61535120286329,-4,1,0.17319001470996698,0.3852871302995089,0.7675432959245939,1
NOR,HAM,0.5395534043282939,16.6108311717091,-7,1,0.6972825637153631,0.3091178532483159,0.7664049721608689,0
SAI,VER,1.3437651412321536,9.673412663972677,8,1,0.11007712101742957,0.857278858222671,0.6585390885719241,0
LEC,VER,0.9441200270712461,9.523759497204484,-1,1,0.6155880492164751,0.6810428002950544,0.33313211094083894,0
HAM,VER,1.2573903036380825,19.766978926644146,19,1,0.24629162140389793,0.27574570670066106,0.3689282061956159,0
LEC,VER,1.4776184284946499,13.9182541767142,-8,0,0.2859232369715305,0.45926671414089076,0.3467753700661491,0
LEC,SAI,0.503767612946244,6.057345136278382,14,0,0.608505598912032,0.7371614156302475,0.11603679962605176,0
NOR,VER,1.44558967957063,12.684925000823192,10,0,0.8943547726263258,0.5376503927347537,0.5660551273718489,0
LEC,SAI,0.6452746528633885,4.730761792294712,18,0,0.7221739912580406,0.6199616785327113,0.6590669363568263,0
VER,SAI,0.6397166666316912,0.7218865620874748,8,1,0.2806717057787136,0.7030145616360419,0.7830927948201629,1
NOR,VER,0.5765419459563079,9.921296922193985,10,0,0.24081980403290704,0.5976073510471845,0.2121323467061843,0
VER,NOR,0.8579706502866192,18.204552452848787,-9,1,0.7929862962141363,0.5320634575377566,0.5353465191814414,1
HAM,LEC,0.31580306044988193,18.22848800038657,16,0,0.45534715833720346,0.6996914275102188,0.10640651253902629,0
NOR,HAM,0.8751960795012156,3.547631952637258,9,0,0.20964224226252437,0.6820504283457606,0.1760749181685836,0
HAM,SAI,0.8583867373740056,8.191936655542374,-1,0,0.7897691386575505,0.6038979201465432,0.14336939536479446,0
NOR,LEC,1.166662537646818,0.29089746424653007,-9,1,0.7528738823314092,0.3878315307055437,0.6803824272123896,0
SAI,NOR,1.2671099467126197,19.890777737472085,-9,1,0.8871250911177309,0.4246496737602173,0.16484765110208255,0
LEC,HAM,0.7166178904373937,19.527947696698394,17,0,0.8277949493701472,0.876350839107278,0.6731623852470321,0
SAI,HAM,0.5232665490920912,11.237723242686183,13,1,0.7814322709284334,0.18990874583322068,0.2996997635284667,1
HAM,SAI,0.46306885624393224,15.110351491936834,6,0,0.14205951824880253,0.3148039338022683,0.8021703685575516,0
LEC,VER,0.3724733713868207,12.877504032092501,5,0,0.18353229559849443,0.49392140736346857,0.7505199906910514,0
NOR,NOR,0.18070661507863484,9.828955475986705,5,0,0.5551865554432983,0.7693837489150287,0.8662641739802213,0
LEC,SAI,0.5794271703685987,-3.6663000752775576,3,1,0.5251833970254567,0.2309405309837823,0.8070096123664255,1
VER,NOR,0.4783467689830965,6.369108563816527,-4,0,0.4663705715916284,0.3215636944996879,0.8466635352930778,0
LEC,VER,1.4529843402129703,11.869657554185263,10,0,0.4174314603316674,0.1526385742361912,0.7869939172106463,0
VER,VER,0.8807923567500614,11.938290347092117,0,0,0.44496838789146315,0.6647882128406548,0.6547055204918844,0
LEC,SAI,0.5861878546427105,4.32806546055959,13,1,0.5554383473078363,0.2905675483804929,0.23620732170034878,0
VER,VER,0.9126546413911744,18.542299666450763,-10,0,0.10166121408006497,0.4109398005367604,0.3173660150832744,0
HAM,LEC,0.2948753818839737,-0.816074194080475,0,1,0.3085670193062818,0.4549611576237343,0.27018157290421846,0
SAI,HAM,0.721661248883084,7.508986155389016,12,0,0.5146237765509689,0.8130511484851646,0.5828686301265645,0
NOR,SAI,0.9767280499894894,12.272099413770569,10,1,0.677772878938917,0.42906423226498946,0.5028959503788811,0
LEC,NOR,0.7844569645094319,12.42839514729523,-7,0,0.23932535391631707,0.21618001593219927,0.793663997726739,0
SAI,LEC,0.662490320916054,11.215973919220389,-4,0,0.5375049390299463,0.5194519506720968,0.8621382931992606,0
NOR,SAI,1.4913877444595773,1.882205336296504,15,1,0.6715677471086254,0.8703663957189037,0.4238879116945155,0
NOR,VER,1.3324406670084978,-1.0948357828344508,4,1,0.4557021263311238,0.5861485128406488,0.5050804426246499,0
VER,VER,0.9727683414232161,10.898508170667771,7,0,0.12166490693604085,0.8867097763684582,0.8772130854433113,0
HAM,VER,0.8971283056551959,9.982552903485944,1,1,0.4594145267725094,0.7728858471510961,0.32099115329851485,0
HAM,VER,0.9689246717544177,-0.5160997427689756,6,0,0.33715591019532254,0.12877260497073026,0.733912620287051,0
SAI,NOR,0.3818369509514065,12.628478639264083,-10,0,0.8437196861610627,0.6267196763016335,0.280191921868197,0
HAM,LEC,0.653192840570046,6.37929979334141,0,0,0.1996907085426619,0.3294135020463069,0.6451680923402177,0
LEC,HAM,0.15524334604725903,11.694014790078823,17,1,0.6219807644057858,0.5476934845157791,0.30289250211085134,1
HAM,NOR,0.7657644524815573,15.934176994253766,-10,0,0.14217581306760094,0.32347615274498126,0.8069867110651096,0
SAI,NOR,0.8602344175407284,-0.7567892855769209,4,1,0.4569363502501572,0.3790963332842323,0.5491823549893414,0
HAM,HAM,0.4188496305444934,-4.521378300079083,17,0,0.5431835897760645,0.8385349694033435,0.24874691269950766,0
LEC,HAM,1.449640386031719,14.47756465989467,10,1,0.3383639450534924,0.26531454791336423,0.27949534055878883,0
VER,VER,1.3732364553121388,10.242435628815398,-1,1,0.4640605084163076,0.7992872944206644,0.4950793565664802,0
SAI,NOR,1.1110005296382681,12.490989240553043,-4,0,0.2308430356241499,0.12436624645639745,0.8692816204599031,0
VER,SAI,0.8467412802715075,15.953874374716063,-9,1,0.34329907957442896,0.17270123069571872,0.7157137311069236,1
VER,HAM,1.317956823506759,15.070273370612512,-1,0,0.5968850599281624,0.7837400331074109,0.4906477142606761,0
VER,HAM,0.28291328135284805,19.023003673220618,13,0,0.3414400446889241,0.6044448247273563,0.3701753156497737,1
NOR,LEC,1.206713711984839,8.398376971302955,-7,0,0.8197944627270974,0.6977889104316403,0.5394147946787541,0
NOR,SAI,0.2747491395535876,7.212390816497634,1,0,0.6027255661127918,0.26753413665748343,0.6986886667428958,0
VER,SAI,1.2118949275691675,5.047179997268252,8,0,0.4509192147487876,0.5296667644720828,0.72714287076224,0
SAI,HAM,0.4860745955518997,-1.1577239288948866,15,1,0.13100554844334597,0.6897753788570439,0.35968703847755573,0
LEC,VER,1.3279268134254645,9.31518082205056,0,0,0.49963866816373703,0.6018513096082101,0.6769274145711018,0
LEC,LEC,1.421658931355557,1.9253131081494694,-3,1,0.7118209937000715,0.4773590135129676,0.6262310240289489,0
HAM,SAI,0.3083143571671619,18.032687805324386,7,1,0.31244607840993094,0.8678270291501718,0.8672898335970352,1
SAI,HAM,0.7477458470915509,9.57977010692744,0,0,0.7454188557190139,0.6409258667627563,0.844872232406412,0
NOR,SAI,1.473382329427759,9.821004512702753,0,1,0.3014454128407052,0.8262006401929903,0.7315034604828616,1
VER,LEC,0.7767704103624052,3.8731165219252506,2,0,0.7589971103606404,0.683816409258945,0.6787157510839428,0
HAM,LEC,1.3089665315203631,-3.700266200557313,-8,1,0.16821467328934192,0.6883708228781465,0.3192332717634207,0
LEC,NOR,0.9242241309838477,-4.2064058656752845,1,1,0.7929469670952236,0.1640146158061435,0.7767722048788267,0
NOR,HAM,0.6254618710874426,5.583378603829938,-8,1,0.4993491607466644,0.3875716974831549,0.44200456297069296,0
NOR,LEC,0.5000969777362183,-2.8858655475690536,-1,0,0.3372300716962096,0.7866955253757268,0.31779243400483576,0
VER,NOR,0.38451232752052217,10.171173888503478,16,1,0.31209060033211905,0.28608308971900476,0.40732860636277,0
LEC,NOR,1.166517467928776,17.024325140991436,6,0,0.44560844714429015,0.19240469292517295,0.7687483920132063,0
SAI,SAI,0.641156709552239,17.072870412968054,11,1,0.899239598482916,0.36088484531103476,0.21890657246230802,1
NOR,SAI,0.8157856470810516,11.47613525330581,-9,1,0.27626191475006606,0.27635030791409115,0.464926992895858,1
VER,NOR,0.7892556720016547,0.2807957868232752,6,1,0.1825733191031997,0.8402305558345242,0.49388607562359177,0
SAI,SAI,0.9081906409263837,16.574920783971802,5,1,0.5680281349749295,0.7943733136017049,0.12930375807905553,0
LEC,LEC,1.3118080038743731,17.152335882830204,-9,0,0.4908339731522057,0.49974658422632334,0.25659682363853226,0
NOR,VER,1.4730350810168011,-0.08366037617603239,17,0,0.519357016850646,0.14907509958709442,0.7613939428606852,0
SAI,LEC,0.6706178920033437,13.435652144266932,11,1,0.6335483340457737,0.671649876874525,0.7646139108758085,1
SAI,NOR,1.2585264909488243,2.162988723178074,19,1,0.3137152558965195,0.5987293850690117,0.3339320671073984,0
SAI,NOR,1.1703389125166046,15.066007808823242,9,0,0.8285319963071108,0.8764437365827967,0.799917787678341,0
NOR,LEC,0.9029405320378026,19.93094749759007,-5,0,0.4485376528978323,0.5471625922163016,0.7174263512546784,1
NOR,SAI,1.4384660010567063,-4.249349866765179,17,0,0.20326895611396945,0.36911497872232757,0.4343259870363276,0
HAM,SAI,0.3806643217397639,17.434146644773296,14,0,0.6938390053871555,0.5152173548628446,0.6987250755240303,0
LEC,NOR,0.25296989443346996,10.565763339966452,18,1,0.6144834820942803,0.8834106331236131,0.8690677049558451,1
VER,HAM,1.2955467537375909,19.334565479120528,-1,1,0.3525947219872297,0.6570899460264245,0.4671757744522791,0
SAI,SAI,0.7148097432872476,6.62523793816069,17,0,0.5972149792272389,0.637580910341641,0.29074174316278695,0
HAM,LEC,1.2857563958898846,16.184698264284343,-1,0,0.27588956509518153,0.2925452717807083,0.8534532000401247,0
VER,SAI,1.3503262872735808,-3.4401482850430694,-3,0,0.4558714874724237,0.6948820140484941,0.5829954308506052,0
HAM,LEC,0.1874406310667,3.381976251957393,-10,0,0.8195300177338602,0.7002174635774174,0.18421212998434022,0
NOR,NOR,1.3368506681804848,-3.3245865562197507,2,0,0.20682738652859955,0.35383118702072425,0.5581462526853516,0
SAI,SAI,0.727646677517191,19.383578336976765,13,0,0.40935715998996963,0.48697106591257056,0.500464711558639,0
VER,LEC,0.8146054846059251,15.424347681795918,-2,1,0.7569139397762779,0.3356826663523649,0.7844711152604508,1
VER,NOR,0.9772295155304943,16.31368553114926,11,1,0.8755927195249426,0.30696405625942935,0.5245561518108172,0
VER,HAM,1.3969356494221215,18.449130785847355,-1,1,0.4631409091374368,0.12071685619958812,0.30418594747542677,0
VER,LEC,0.12676253220166964,-2.872412847005366,4,0,0.5055996961146779,0.3281693957226657,0.6405152510919109,0
VER,HAM,0.7675808556449439,4.639939812833334,-6,0,0.5577375694270158,0.5431759599026199,0.5340603620284642,0
HAM,HAM,1.062810859402785,-3.224127773899947,11,0,0.8458785133069687,0.10128095003922306,0.286435702613498,0
SAI,VER,1.1117897407775197,0.2698275387507154,5,1,0.7865654327816238,0.326575267047734,0.5589022863543263,0
NOR,SAI,1.0695454041519512,0.734144425941809,2,0,0.23648089969731548,0.8051282658586001,0.7572284623117489,0
NOR,LEC,0.28820918117137057,6.727680276189467,11,0,0.44940625427766,0.5749188680858887,0.12285673417920835,0
NOR,HAM,0.5191538237203537,1.7140541863410648,14,1,0.47120034255714105,0.5862902592647844,0.6046808309160894,0
NOR,VER,0.6022017355838188,-2.4755473295559725,9,0,0.7312768893190054,0.4226914440210826,0.3796681566275137,0
HAM,NOR,1.226212090751307,-0.8127227726473074,7,1,0.5823143060843482,0.6411777147939288,0.33413715660753934,0
LEC,LEC,0.4902638213803742,-1.318110911197727,0,1,0.6233763696232104,0.2519462129842873,0.414070200288889,0
SAI,HAM,0.3949869494140844,19.326919947807458,16,0,0.8985599261324941,0.7549974483073534,0.37361813139838534,0
VER,SAI,1.4404272266533347,13.98231267296184,-2,1,0.15996803477601046,0.19335129594871986,0.7657912853667533,0
LEC,VER,0.11240859915885647,19.19403663173905,5,0,0.27840785882698643,0.6248010837224874,0.3198382486143205,0
NOR,HAM,1.4969491979547693,5.993512162697713,-9,1,0.4263167498972375,0.37291946065574644,0.6865224184852683,0
LEC,SAI,1.0475498184003538,1.959212041566415,15,0,0.3782259224391098,0.6980103764659815,0.17524785618287098,0
SAI,HAM,1.259857019228764,14.957329930229667,14,1,0.11731644907758687,0.539811641012816,0.8611170979875324,0
VER,LEC,0.5124671548846704,3.1563479510286694,-9,0,0.1734220851769407,0.461882430782973,0.5978533097988414,0
VER,LEC,0.12004138873388398,2.484584342633707,1,1,0.644762633122861,0.2355379216745976,0.6653748616356481,1
SAI,LEC,1.133017325986142,0.8126498051957798,-3,1,0.8034595706900486,0.6094571714274823,0.3384314656755608,0
SAI,VER,1.267802435800946,-1.7580255443941162,-2,1,0.5113816090127821,0.8798158747363305,0.42967725496649173,0
NOR,LEC,1.1366665847349267,1.4115765254191492,1,0,0.5313528636109064,0.760482739925612,0.279022709016781,0
